ANNEE,C_REGION,L_REGION,C_DEPT,N_DEPT,C_TYP_REG_DECHET,L_TYP_REG_DECHET,TONNAGE_T
2013,11,Ile-de-France,94,Val-de-Marne,02F,DEEE,"978,66"
2013,11,Ile-de-France,94,Val-de-Marne,02E,Déblais et gravats,"18504,32"
2013,11,Ile-de-France,94,Val-de-Marne,02Z,Autres déchets,"3356,24"
2013,11,Ile-de-France,95,Val-d'Oise,02A,Déchets dangereux,"1139,04"
2013,11,Ile-de-France,95,Val-d'Oise,02B,Matériaux recyclables,"9084,12"
2013,11,Ile-de-France,95,Val-d'Oise,02C,Déchets verts,"17159,89"
2013,11,Ile-de-France,95,Val-d'Oise,02D,Encombrants,"32586,43"
2013,11,Ile-de-France,95,Val-d'Oise,02F,DEEE,"1950,24"
2013,11,Ile-de-France,95,Val-d'Oise,02E,Déblais et gravats,"38426,65"
2013,11,Ile-de-France,95,Val-d'Oise,02Z,Autres déchets,"16871,74"
2013,28,Normandie,14,Calvados,02A,Déchets dangereux,"1340,66"
2013,28,Normandie,14,Calvados,02B,Matériaux recyclables,"20506,08"
2013,28,Normandie,14,Calvados,02C,Déchets verts,"73609,72"
2013,28,Normandie,14,Calvados,02D,Encombrants,"47654,67"
2013,28,Normandie,14,Calvados,02F,DEEE,"3742,61"
2013,28,Normandie,14,Calvados,02E,Déblais et gravats,"56527,85"
2013,28,Normandie,14,Calvados,02Z,Autres déchets,"30,94"
2013,28,Normandie,27,Eure,02A,Déchets dangereux,"1466,25"
2013,28,Normandie,27,Eure,02B,Matériaux recyclables,"20891,81"
2013,28,Normandie,27,Eure,02C,Déchets verts,"66328,10"
2013,28,Normandie,27,Eure,02D,Encombrants,"38018,68"
2013,28,Normandie,27,Eure,02F,DEEE,"3739,44"
2013,28,Normandie,27,Eure,02E,Déblais et gravats,"43101,27"
2013,28,Normandie,27,Eure,02Z,Autres déchets,"2,57"
2013,28,Normandie,50,Manche,02A,Déchets dangereux,"835,52"
2013,28,Normandie,50,Manche,02B,Matériaux recyclables,"17325,42"
2013,28,Normandie,50,Manche,02C,Déchets verts,"63801,41"
2013,28,Normandie,50,Manche,02D,Encombrants,"38559,69"
2013,28,Normandie,50,Manche,02F,DEEE,"3131,53"
2013,28,Normandie,50,Manche,02E,Déblais et gravats,"29993,22"
2013,28,Normandie,50,Manche,02Z,Autres déchets,"17,40"
2013,28,Normandie,61,Orne,02A,Déchets dangereux,"709,68"
2013,28,Normandie,61,Orne,02B,Matériaux recyclables,"9358,62"
2013,28,Normandie,61,Orne,02C,Déchets verts,"32560,23"
2013,28,Normandie,61,Orne,02D,Encombrants,"22903,32"
2013,28,Normandie,61,Orne,02F,DEEE,"1823,60"
2013,28,Normandie,61,Orne,02E,Déblais et gravats,"15390,27"
2013,28,Normandie,61,Orne,02Z,Autres déchets,"7,38"
2013,28,Normandie,76,Seine-Maritime,02A,Déchets dangereux,"3060,18"
2013,28,Normandie,76,Seine-Maritime,02B,Matériaux recyclables,"26772,26"
2013,28,Normandie,76,Seine-Maritime,02C,Déchets verts,"119301,00"
2013,28,Normandie,76,Seine-Maritime,02D,Encombrants,"106185,74"
2013,28,Normandie,76,Seine-Maritime,02G,Mobilier,"21,00"
2013,28,Normandie,76,Seine-Maritime,02F,DEEE,"5606,08"
2013,28,Normandie,76,Seine-Maritime,02E,Déblais et gravats,"76608,34"
2013,28,Normandie,76,Seine-Maritime,02Z,Autres déchets,"223,22"
2013,75,Nouvelle-Aquitaine,16,Charente,02A,Déchets dangereux,"1077,51"
2013,75,Nouvelle-Aquitaine,16,Charente,02B,Matériaux recyclables,"16259,14"
2013,75,Nouvelle-Aquitaine,16,Charente,02C,Déchets verts,"32975,32"
2013,75,Nouvelle-Aquitaine,16,Charente,02D,Encombrants,"17750,49"
2013,75,Nouvelle-Aquitaine,16,Charente,02F,DEEE,"2801,17"
2013,75,Nouvelle-Aquitaine,16,Charente,02E,Déblais et gravats,"24938,11"
2013,75,Nouvelle-Aquitaine,16,Charente,02Z,Autres déchets,"65,31"
2013,75,Nouvelle-Aquitaine,17,Charente-Maritime,02A,Déchets dangereux,"1150,88"
2013,75,Nouvelle-Aquitaine,17,Charente-Maritime,02B,Matériaux recyclables,"25221,79"
2013,75,Nouvelle-Aquitaine,17,Charente-Maritime,02C,Déchets verts,"70915,81"
2013,75,Nouvelle-Aquitaine,17,Charente-Maritime,02D,Encombrants,"47268,53"
2013,75,Nouvelle-Aquitaine,17,Charente-Maritime,02F,DEEE,"5065,78"
2013,75,Nouvelle-Aquitaine,17,Charente-Maritime,02E,Déblais et gravats,"43449,09"
2013,75,Nouvelle-Aquitaine,17,Charente-Maritime,02Z,Autres déchets,"38,60"
2013,75,Nouvelle-Aquitaine,19,Corrèze,02A,Déchets dangereux,"232,39"
2013,75,Nouvelle-Aquitaine,19,Corrèze,02B,Matériaux recyclables,"6299,46"
2013,75,Nouvelle-Aquitaine,19,Corrèze,02C,Déchets verts,"12492,79"
2013,75,Nouvelle-Aquitaine,19,Corrèze,02D,Encombrants,"13977,85"
2013,75,Nouvelle-Aquitaine,19,Corrèze,02F,DEEE,"583,91"
2013,75,Nouvelle-Aquitaine,19,Corrèze,02E,Déblais et gravats,"6378,70"
2013,75,Nouvelle-Aquitaine,23,Creuse,02A,Déchets dangereux,"268,68"
2013,75,Nouvelle-Aquitaine,23,Creuse,02B,Matériaux recyclables,"3241,12"
2013,75,Nouvelle-Aquitaine,23,Creuse,02C,Déchets verts,"6473,66"
2013,75,Nouvelle-Aquitaine,23,Creuse,02D,Encombrants,"5779,63"
2013,75,Nouvelle-Aquitaine,23,Creuse,02F,DEEE,"739,89"
2013,75,Nouvelle-Aquitaine,23,Creuse,02E,Déblais et gravats,"2770,77"
2013,75,Nouvelle-Aquitaine,23,Creuse,02Z,Autres déchets,"3,48"
2013,75,Nouvelle-Aquitaine,24,Dordogne,02A,Déchets dangereux,"727,19"
2013,75,Nouvelle-Aquitaine,24,Dordogne,02B,Matériaux recyclables,"17707,61"
2013,75,Nouvelle-Aquitaine,24,Dordogne,02C,Déchets verts,"25467,71"
2013,75,Nouvelle-Aquitaine,24,Dordogne,02D,Encombrants,"19537,63"
2013,75,Nouvelle-Aquitaine,24,Dordogne,02F,DEEE,"2264,25"
2013,75,Nouvelle-Aquitaine,24,Dordogne,02E,Déblais et gravats,"20407,56"
2013,75,Nouvelle-Aquitaine,24,Dordogne,02Z,Autres déchets,"48,71"
2013,75,Nouvelle-Aquitaine,33,Gironde,02A,Déchets dangereux,"1899,84"
2013,75,Nouvelle-Aquitaine,33,Gironde,02B,Matériaux recyclables,"59283,81"
2013,75,Nouvelle-Aquitaine,33,Gironde,02C,Déchets verts,"138338,33"
2013,75,Nouvelle-Aquitaine,33,Gironde,02D,Encombrants,"84899,10"
2013,75,Nouvelle-Aquitaine,33,Gironde,02F,DEEE,"5172,71"
2013,75,Nouvelle-Aquitaine,33,Gironde,02E,Déblais et gravats,"78642,65"
2013,75,Nouvelle-Aquitaine,33,Gironde,02Z,Autres déchets,"36,77"
2013,75,Nouvelle-Aquitaine,40,Landes,02A,Déchets dangereux,"986,46"
2013,75,Nouvelle-Aquitaine,40,Landes,02B,Matériaux recyclables,"23980,26"
2013,75,Nouvelle-Aquitaine,40,Landes,02C,Déchets verts,"90160,04"
2013,75,Nouvelle-Aquitaine,40,Landes,02D,Encombrants,"25317,87"
2013,75,Nouvelle-Aquitaine,40,Landes,02F,DEEE,"2750,38"
2013,75,Nouvelle-Aquitaine,40,Landes,02E,Déblais et gravats,"83582,77"
2013,75,Nouvelle-Aquitaine,40,Landes,02Z,Autres déchets,"37,24"
2013,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02A,Déchets dangereux,"394,41"
2013,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02B,Matériaux recyclables,"11253,98"
2013,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02C,Déchets verts,"22677,00"
2013,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02D,Encombrants,"17470,51"
2013,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02F,DEEE,"2172,83"
2013,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02E,Déblais et gravats,"18174,66"
2013,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02Z,Autres déchets,"14,29"
2013,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02A,Déchets dangereux,"1322,23"
2013,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02B,Matériaux recyclables,"25082,05"
2013,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02C,Déchets verts,"50292,12"
2013,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02D,Encombrants,"31126,83"
2013,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02G,Mobilier,"587,00"
2013,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02F,DEEE,"3063,97"
2013,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02E,Déblais et gravats,"33015,81"
2013,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02Z,Autres déchets,"39,60"
2013,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02A,Déchets dangereux,"629,68"
2013,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02B,Matériaux recyclables,"15792,57"
2013,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02C,Déchets verts,"41075,63"
2013,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02D,Encombrants,"16962,82"
2013,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02F,DEEE,"2317,33"
2013,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02E,Déblais et gravats,"23268,49"
2013,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02Z,Autres déchets,"41,47"
2013,75,Nouvelle-Aquitaine,86,Vienne,02A,Déchets dangereux,"707,08"
2013,75,Nouvelle-Aquitaine,86,Vienne,02B,Matériaux recyclables,"13911,81"
2013,75,Nouvelle-Aquitaine,86,Vienne,02C,Déchets verts,"43934,05"
2013,75,Nouvelle-Aquitaine,86,Vienne,02D,Encombrants,"28503,70"
2013,75,Nouvelle-Aquitaine,86,Vienne,02F,DEEE,"2159,51"
2013,75,Nouvelle-Aquitaine,86,Vienne,02E,Déblais et gravats,"24218,96"
2013,75,Nouvelle-Aquitaine,86,Vienne,02Z,Autres déchets,"12,87"
2013,75,Nouvelle-Aquitaine,87,Haute-Vienne,02A,Déchets dangereux,"360,79"
2013,75,Nouvelle-Aquitaine,87,Haute-Vienne,02B,Matériaux recyclables,"9817,71"
2013,75,Nouvelle-Aquitaine,87,Haute-Vienne,02C,Déchets verts,"26827,80"
2013,75,Nouvelle-Aquitaine,87,Haute-Vienne,02D,Encombrants,"16947,35"
2013,75,Nouvelle-Aquitaine,87,Haute-Vienne,02F,DEEE,"2071,31"
2013,75,Nouvelle-Aquitaine,87,Haute-Vienne,02E,Déblais et gravats,"11619,17"
2013,75,Nouvelle-Aquitaine,87,Haute-Vienne,02Z,Autres déchets,"9,66"
2013,76,Occitanie,09,Ariège,02A,Déchets dangereux,"267,80"
2013,76,Occitanie,09,Ariège,02B,Matériaux recyclables,"6784,90"
2013,76,Occitanie,09,Ariège,02C,Déchets verts,"12711,15"
2013,76,Occitanie,09,Ariège,02D,Encombrants,"7753,24"
2013,76,Occitanie,09,Ariège,02F,DEEE,"1197,69"
2013,76,Occitanie,09,Ariège,02E,Déblais et gravats,"7653,36"
2013,76,Occitanie,09,Ariège,02Z,Autres déchets,"603,34"
2013,76,Occitanie,11,Aude,02A,Déchets dangereux,"43,11"
2013,76,Occitanie,11,Aude,02B,Matériaux recyclables,"14875,26"
2013,76,Occitanie,11,Aude,02C,Déchets verts,"20813,12"
2013,76,Occitanie,11,Aude,02D,Encombrants,"25528,34"
2013,76,Occitanie,11,Aude,02F,DEEE,"1274,68"
2013,76,Occitanie,11,Aude,02E,Déblais et gravats,"24124,04"
2013,76,Occitanie,11,Aude,02Z,Autres déchets,"170,48"
2013,76,Occitanie,12,Aveyron,02A,Déchets dangereux,"414,32"
2013,76,Occitanie,12,Aveyron,02B,Matériaux recyclables,"9927,83"
2013,76,Occitanie,12,Aveyron,02C,Déchets verts,"12397,62"
2013,76,Occitanie,12,Aveyron,02D,Encombrants,"12499,96"
2013,76,Occitanie,12,Aveyron,02G,Mobilier,"364,00"
2013,76,Occitanie,12,Aveyron,02F,DEEE,"1853,04"
2013,76,Occitanie,12,Aveyron,02E,Déblais et gravats,"8487,09"
2013,76,Occitanie,12,Aveyron,02Z,Autres déchets,"180,71"
2013,76,Occitanie,30,Gard,02A,Déchets dangereux,"626,34"
2013,76,Occitanie,30,Gard,02B,Matériaux recyclables,"30299,24"
2013,76,Occitanie,30,Gard,02C,Déchets verts,"48459,96"
2013,76,Occitanie,30,Gard,02D,Encombrants,"36674,71"
2013,76,Occitanie,30,Gard,02F,DEEE,"2597,51"
2013,76,Occitanie,30,Gard,02E,Déblais et gravats,"77214,07"
2013,76,Occitanie,30,Gard,02Z,Autres déchets,"11,89"
2013,76,Occitanie,31,Haute-Garonne,02A,Déchets dangereux,"1182,55"
2013,76,Occitanie,31,Haute-Garonne,02B,Matériaux recyclables,"25679,43"
2013,76,Occitanie,31,Haute-Garonne,02C,Déchets verts,"50010,67"
2013,76,Occitanie,31,Haute-Garonne,02D,Encombrants,"36173,41"
2013,76,Occitanie,31,Haute-Garonne,02F,DEEE,"3201,94"
2013,76,Occitanie,31,Haute-Garonne,02E,Déblais et gravats,"41908,51"
2013,76,Occitanie,31,Haute-Garonne,02Z,Autres déchets,"2030,74"
2013,76,Occitanie,32,Gers,02A,Déchets dangereux,"231,35"
2013,76,Occitanie,32,Gers,02B,Matériaux recyclables,"7175,31"
2013,76,Occitanie,32,Gers,02C,Déchets verts,"11071,42"
2013,76,Occitanie,32,Gers,02D,Encombrants,"9676,71"
2013,76,Occitanie,32,Gers,02F,DEEE,"1651,37"
2013,76,Occitanie,32,Gers,02E,Déblais et gravats,"14129,92"
2013,76,Occitanie,32,Gers,02Z,Autres déchets,"9,84"
2013,76,Occitanie,34,Hérault,02A,Déchets dangereux,"953,79"
2013,76,Occitanie,34,Hérault,02B,Matériaux recyclables,"47963,73"
2013,76,Occitanie,34,Hérault,02C,Déchets verts,"73154,29"
2013,76,Occitanie,34,Hérault,02D,Encombrants,"77351,59"
2013,76,Occitanie,34,Hérault,02F,DEEE,"3754,71"
2013,76,Occitanie,34,Hérault,02E,Déblais et gravats,"103343,13"
2013,76,Occitanie,34,Hérault,02Z,Autres déchets,"37,90"
2013,76,Occitanie,46,Lot,02A,Déchets dangereux,"430,48"
2013,76,Occitanie,46,Lot,02B,Matériaux recyclables,"4624,17"
2013,76,Occitanie,46,Lot,02C,Déchets verts,"11822,15"
2013,76,Occitanie,46,Lot,02D,Encombrants,"12647,28"
2013,76,Occitanie,46,Lot,02F,DEEE,"1778,14"
2013,76,Occitanie,46,Lot,02E,Déblais et gravats,"13186,10"
2013,76,Occitanie,46,Lot,02Z,Autres déchets,"29,94"
2013,76,Occitanie,48,Lozère,02A,Déchets dangereux,"175,45"
2013,76,Occitanie,48,Lozère,02B,Matériaux recyclables,"4028,99"
2013,76,Occitanie,48,Lozère,02C,Déchets verts,"1431,02"
2013,76,Occitanie,48,Lozère,02D,Encombrants,"4985,33"
2013,76,Occitanie,48,Lozère,02F,DEEE,"665,57"
2013,76,Occitanie,48,Lozère,02E,Déblais et gravats,"112,51"
2013,76,Occitanie,48,Lozère,02Z,Autres déchets,"5,54"
2013,76,Occitanie,65,Hautes-Pyrénées,02A,Déchets dangereux,"378,31"
2013,76,Occitanie,65,Hautes-Pyrénées,02B,Matériaux recyclables,"5395,37"
2013,76,Occitanie,65,Hautes-Pyrénées,02C,Déchets verts,"13659,25"
2013,76,Occitanie,65,Hautes-Pyrénées,02D,Encombrants,"10802,73"
2013,76,Occitanie,65,Hautes-Pyrénées,02F,DEEE,"854,25"
2013,76,Occitanie,65,Hautes-Pyrénées,02E,Déblais et gravats,"16269,12"
2013,76,Occitanie,65,Hautes-Pyrénées,02Z,Autres déchets,"1079,24"
2013,76,Occitanie,66,Pyrénées-Orientales,02A,Déchets dangereux,"212,33"
2013,76,Occitanie,66,Pyrénées-Orientales,02B,Matériaux recyclables,"15792,54"
2013,76,Occitanie,66,Pyrénées-Orientales,02C,Déchets verts,"32999,81"
2013,76,Occitanie,66,Pyrénées-Orientales,02D,Encombrants,"34666,11"
2013,76,Occitanie,66,Pyrénées-Orientales,02F,DEEE,"1394,32"
2013,76,Occitanie,66,Pyrénées-Orientales,02E,Déblais et gravats,"35656,39"
2013,76,Occitanie,66,Pyrénées-Orientales,02Z,Autres déchets,"25,47"
2013,76,Occitanie,81,Tarn,02A,Déchets dangereux,"704,03"
2013,76,Occitanie,81,Tarn,02B,Matériaux recyclables,"14112,46"
2013,76,Occitanie,81,Tarn,02C,Déchets verts,"20501,24"
2013,76,Occitanie,81,Tarn,02D,Encombrants,"17705,40"
2013,76,Occitanie,81,Tarn,02F,DEEE,"3091,25"
2013,76,Occitanie,81,Tarn,02E,Déblais et gravats,"23250,68"
2013,76,Occitanie,81,Tarn,02Z,Autres déchets,"16,70"
2013,76,Occitanie,82,Tarn-et-Garonne,02A,Déchets dangereux,"423,79"
2013,76,Occitanie,82,Tarn-et-Garonne,02B,Matériaux recyclables,"4080,33"
2013,76,Occitanie,82,Tarn-et-Garonne,02C,Déchets verts,"11649,84"
2013,76,Occitanie,82,Tarn-et-Garonne,02D,Encombrants,"12047,22"
2013,76,Occitanie,82,Tarn-et-Garonne,02F,DEEE,"1227,35"
2013,76,Occitanie,82,Tarn-et-Garonne,02E,Déblais et gravats,"10010,14"
2013,76,Occitanie,82,Tarn-et-Garonne,02Z,Autres déchets,"10,75"
2013,52,Pays de la Loire,44,Loire-Atlantique,02A,Déchets dangereux,"2683,92"
2013,52,Pays de la Loire,44,Loire-Atlantique,02B,Matériaux recyclables,"48785,42"
2013,52,Pays de la Loire,44,Loire-Atlantique,02C,Déchets verts,"129496,30"
2013,52,Pays de la Loire,44,Loire-Atlantique,02D,Encombrants,"77419,84"
2013,52,Pays de la Loire,44,Loire-Atlantique,02G,Mobilier,"41,90"
2013,52,Pays de la Loire,44,Loire-Atlantique,02F,DEEE,"5197,35"
2013,52,Pays de la Loire,44,Loire-Atlantique,02E,Déblais et gravats,"96464,42"
2013,52,Pays de la Loire,44,Loire-Atlantique,02Z,Autres déchets,"1837,44"
2013,52,Pays de la Loire,49,Maine-et-Loire,02A,Déchets dangereux,"1501,58"
2013,52,Pays de la Loire,49,Maine-et-Loire,02B,Matériaux recyclables,"24521,16"
2013,52,Pays de la Loire,49,Maine-et-Loire,02C,Déchets verts,"74622,59"
2013,52,Pays de la Loire,49,Maine-et-Loire,02D,Encombrants,"38737,87"
2013,52,Pays de la Loire,49,Maine-et-Loire,02G,Mobilier,"1142,96"
2013,52,Pays de la Loire,49,Maine-et-Loire,02F,DEEE,"5028,80"
2013,52,Pays de la Loire,49,Maine-et-Loire,02E,Déblais et gravats,"61695,97"
2013,52,Pays de la Loire,49,Maine-et-Loire,02Z,Autres déchets,"31,49"
2013,52,Pays de la Loire,53,Mayenne,02A,Déchets dangereux,"632,76"
2013,52,Pays de la Loire,53,Mayenne,02B,Matériaux recyclables,"8753,56"
2013,52,Pays de la Loire,53,Mayenne,02C,Déchets verts,"32341,42"
2013,52,Pays de la Loire,53,Mayenne,02D,Encombrants,"16141,12"
2013,52,Pays de la Loire,53,Mayenne,02F,DEEE,"1816,52"
2013,52,Pays de la Loire,53,Mayenne,02E,Déblais et gravats,"20979,86"
2013,52,Pays de la Loire,53,Mayenne,02Z,Autres déchets,"1,97"
2013,52,Pays de la Loire,72,Sarthe,02A,Déchets dangereux,"973,10"
2013,52,Pays de la Loire,72,Sarthe,02B,Matériaux recyclables,"15504,90"
2013,52,Pays de la Loire,72,Sarthe,02C,Déchets verts,"41051,18"
2013,52,Pays de la Loire,72,Sarthe,02D,Encombrants,"30389,96"
2013,52,Pays de la Loire,72,Sarthe,02G,Mobilier,"35,92"
2013,52,Pays de la Loire,72,Sarthe,02F,DEEE,"2567,72"
2013,52,Pays de la Loire,72,Sarthe,02E,Déblais et gravats,"30593,99"
2013,52,Pays de la Loire,72,Sarthe,02Z,Autres déchets,"14,25"
2013,52,Pays de la Loire,85,Vendée,02A,Déchets dangereux,"2022,68"
2013,52,Pays de la Loire,85,Vendée,02B,Matériaux recyclables,"38131,46"
2013,52,Pays de la Loire,85,Vendée,02C,Déchets verts,"89649,35"
2013,52,Pays de la Loire,85,Vendée,02D,Encombrants,"37522,03"
2013,52,Pays de la Loire,85,Vendée,02G,Mobilier,"887,66"
2013,52,Pays de la Loire,85,Vendée,02F,DEEE,"4897,61"
2013,52,Pays de la Loire,85,Vendée,02E,Déblais et gravats,"75492,66"
2013,52,Pays de la Loire,85,Vendée,02Z,Autres déchets,"167,59"
2013,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,02A,Déchets dangereux,"285,10"
2013,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,02B,Matériaux recyclables,"7148,26"
2013,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,02C,Déchets verts,"10687,41"
2013,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,02D,Encombrants,"9320,60"
2013,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,02F,DEEE,"554,28"
2013,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,02E,Déblais et gravats,"15805,87"
2013,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,02Z,Autres déchets,"0,70"
2013,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,02A,Déchets dangereux,"305,00"
2013,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,02B,Matériaux recyclables,"10724,25"
2013,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,02C,Déchets verts,"7537,81"
2013,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,02D,Encombrants,"8863,49"
2013,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,02F,DEEE,"1433,35"
2013,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,02E,Déblais et gravats,"9311,85"
2013,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,02Z,Autres déchets,"24,50"
2013,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,02A,Déchets dangereux,"1035,34"
2013,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,02B,Matériaux recyclables,"29799,32"
2013,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,02C,Déchets verts,"65801,86"
2013,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,02D,Encombrants,"53977,47"
2013,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,02F,DEEE,"2699,43"
2013,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,02E,Déblais et gravats,"73811,71"
2013,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,02Z,Autres déchets,"328,32"
2013,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,02A,Déchets dangereux,"1818,44"
2013,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,02B,Matériaux recyclables,"55877,85"
2013,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,02C,Déchets verts,"97058,32"
2013,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,02D,Encombrants,"112204,37"
2013,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,02F,DEEE,"4526,75"
2013,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,02E,Déblais et gravats,"191298,35"
2013,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,02Z,Autres déchets,"22,88"
2013,93,Provence-Alpes-Côte d'Azur,83,Var,02A,Déchets dangereux,"1007,06"
2013,93,Provence-Alpes-Côte d'Azur,83,Var,02B,Matériaux recyclables,"27736,79"
2013,93,Provence-Alpes-Côte d'Azur,83,Var,02C,Déchets verts,"65928,80"
2013,93,Provence-Alpes-Côte d'Azur,83,Var,02D,Encombrants,"100117,22"
2013,93,Provence-Alpes-Côte d'Azur,83,Var,02F,DEEE,"3473,99"
2013,93,Provence-Alpes-Côte d'Azur,83,Var,02E,Déblais et gravats,"62155,20"
2013,93,Provence-Alpes-Côte d'Azur,84,Vaucluse,02A,Déchets dangereux,"403,05"
2013,93,Provence-Alpes-Côte d'Azur,84,Vaucluse,02B,Matériaux recyclables,"20542,99"
2013,93,Provence-Alpes-Côte d'Azur,84,Vaucluse,02C,Déchets verts,"28833,73"
2013,93,Provence-Alpes-Côte d'Azur,84,Vaucluse,02D,Encombrants,"31543,08"
2013,93,Provence-Alpes-Côte d'Azur,84,Vaucluse,02F,DEEE,"2464,11"
2013,93,Provence-Alpes-Côte d'Azur,84,Vaucluse,02E,Déblais et gravats,"48194,66"
2013,93,Provence-Alpes-Côte d'Azur,84,Vaucluse,02Z,Autres déchets,"1057,00"
2015,84,Auvergne-Rhône-Alpes,01,Ain,02A,Déchets dangereux,"1746,33"
2015,84,Auvergne-Rhône-Alpes,01,Ain,02B,Matériaux recyclables,"34657,36"
2015,84,Auvergne-Rhône-Alpes,01,Ain,02C,Déchets verts,"45562,60"
2015,84,Auvergne-Rhône-Alpes,01,Ain,02D,Encombrants,"34868,35"
2015,84,Auvergne-Rhône-Alpes,01,Ain,02G,Mobilier,"120,89"
2015,84,Auvergne-Rhône-Alpes,01,Ain,02F,DEEE,"5136,02"
2015,84,Auvergne-Rhône-Alpes,01,Ain,02E,Déblais et gravats,"38888,59"
2015,84,Auvergne-Rhône-Alpes,01,Ain,02Z,Autres déchets,"50,42"
2015,84,Auvergne-Rhône-Alpes,03,Allier,02A,Déchets dangereux,"687,31"
2015,84,Auvergne-Rhône-Alpes,03,Allier,02B,Matériaux recyclables,"14988,04"
2015,84,Auvergne-Rhône-Alpes,03,Allier,02C,Déchets verts,"25912,18"
2015,84,Auvergne-Rhône-Alpes,03,Allier,02D,Encombrants,"15076,89"
2015,84,Auvergne-Rhône-Alpes,03,Allier,02G,Mobilier,"1468,48"
2015,84,Auvergne-Rhône-Alpes,03,Allier,02F,DEEE,"3157,39"
2015,84,Auvergne-Rhône-Alpes,03,Allier,02E,Déblais et gravats,"16354,63"
2015,84,Auvergne-Rhône-Alpes,03,Allier,02Z,Autres déchets,"9,84"
2015,84,Auvergne-Rhône-Alpes,07,Ardèche,02A,Déchets dangereux,"656,01"
2015,84,Auvergne-Rhône-Alpes,07,Ardèche,02B,Matériaux recyclables,"16871,52"
2015,84,Auvergne-Rhône-Alpes,07,Ardèche,02C,Déchets verts,"20909,46"
2015,84,Auvergne-Rhône-Alpes,07,Ardèche,02D,Encombrants,"20536,80"
2015,84,Auvergne-Rhône-Alpes,07,Ardèche,02G,Mobilier,"511,31"
2015,84,Auvergne-Rhône-Alpes,07,Ardèche,02F,DEEE,"2415,06"
2015,84,Auvergne-Rhône-Alpes,07,Ardèche,02E,Déblais et gravats,"21296,31"
2015,84,Auvergne-Rhône-Alpes,07,Ardèche,02Z,Autres déchets,"30,80"
2015,84,Auvergne-Rhône-Alpes,15,Cantal,02A,Déchets dangereux,"236,28"
2015,84,Auvergne-Rhône-Alpes,15,Cantal,02B,Matériaux recyclables,"7165,17"
2015,84,Auvergne-Rhône-Alpes,15,Cantal,02C,Déchets verts,"9172,04"
2015,84,Auvergne-Rhône-Alpes,15,Cantal,02D,Encombrants,"6299,21"
